,index,home_team_total_fifa_points,home_team_fifa_rank,away_team_total_fifa_points,away_team_fifa_rank
6352,20619,1536,19,1597,9
6353,23424,1543,24,1750,5
6354,15018,86,179,149,155
6355,15200,290,115,525,58
6356,14817,576,54,575,54
6357,19343,1533,2,683,43
6358,15213,658,37,728,31
6359,20546,1100,136,1344,67
6360,20068,437,79,268,120
6361,22682,1509,28,1240,99
6362,23761,1070,143,1409,56
6363,19409,264,125,478,71
6364,17826,748,34,427,79
6365,19892,343,101,738,38
6366,18617,302,117,335,101
6367,19566,192,139,174,150
6368,23470,990,165,1035,153
6369,18378,965,18,505,67
6370,17843,748,34,549,62
6371,19148,96,178,898,21
6372,18395,1038,13,641,43
6373,15187,1473,2,1098,7
6374,20666,1423,46,1456,38
6375,16700,568,57,564,58
6376,20031,144,154,282,115
6377,23622,1205,101,958,175
6378,22651,1091,135,1341,69
6379,21219,998,160,1080,140
6380,16629,161,145,421,85
6381,14810,456,76,431,82
6382,23851,1761,5,1723,6
6383,17029,1735,1,738,28
6384,14524,824,24,1184,4
6385,17451,733,35,947,18
6386,17740,666,47,219,123
6387,17851,17,198,17,198
6388,16083,869,23,308,115
6389,17789,1496,3,523,65
6390,16604,848,24,421,84
6391,21782,1378,60,1311,79
6392,15935,640,37,907,18
6393,21362,1015,158,1026,155
6394,20977,1634,4,1206,108
6395,21899,1625,8,1495,29
6396,19857,1606,1,388,92
6397,19773,298,108,160,156
6398,19725,1113,11,1059,12
6399,23717,1723,6,1650,12
6400,23439,1379,63,1412,57
6401,15292,311,109,477,68
6402,18467,302,110,271,130
6403,21253,1681,3,1485,33
6404,19374,609,57,274,122
6405,17563,307,108,549,65
6406,17444,833,28,602,49
6407,21762,1162,120,1249,95
6408,18185,233,138,127,171
6409,15282,310,111,523,58
6410,20158,963,21,1046,16
6411,14484,533,59,239,127
6412,22275,1019,159,941,179
6413,21305,1485,33,1582,11
6414,22642,1331,72,1165,112
6415,20213,1108,12,1160,10
6416,23516,1480,38,1460,43
6417,23282,1418,54,1424,53
6418,23253,1343,74,1397,62
6419,21998,1089,131,1155,118
6420,23912,1388,59,1406,57
6421,17489,316,106,257,120
6422,19171,134,164,231,136
6423,22281,1244,95,1143,121
6424,21818,1327,74,1505,27
6425,22294,1073,141,897,193
6426,17745,369,91,39,192
6427,15450,308,112,178,147
6428,20979,1509,23,1518,20
6429,16455,131,159,192,143
6430,22129,1500,28,1378,60
6431,21921,1544,21,1367,65
6432,19784,259,120,198,142
6433,15067,613,40,994,11
6434,14298,552,56,246,119
6435,16575,416,86,242,124
6436,21195,1535,20,1285,84
6437,14612,198,137,77,179
6438,22612,1323,76,1129,127
6439,15198,581,50,463,70
6440,21726,1466,38,1622,9
6441,22801,1542,22,1039,154
6442,15679,491,71,334,105
6443,17531,1045,16,360,95
6444,23063,1151,120,1405,57
6445,15269,128,161,167,150
6446,15596,427,86,313,112
6447,23572,1336,73,780,210
6448,19552,1511,3,811,32
6449,20748,1166,117,1111,132
6450,16099,1614,1,214,138
6451,23473,853,203,974,169
6452,16025,137,162,1022,13
6453,19309,1379,5,678,46
6454,16060,712,37,913,19
6455,22841,1165,114,1288,81
6456,18564,958,15,687,40
6457,15940,632,45,348,101
6458,22753,1742,3,1569,19
6459,21784,1161,120,990,166
6460,18416,517,64,290,117
6461,21573,1163,116,1019,157
6462,15369,1,206,38,193
6463,20521,1072,143,1128,128
6464,16000,1222,4,481,74
6465,19949,270,117,188,146
6466,19368,273,122,109,177
6467,15317,1174,6,205,139
6468,17781,515,69,374,88
6469,14971,1040,12,1048,11
6470,19032,561,60,1322,4
6471,17057,573,46,711,32
6472,23668,1146,119,1097,136
6473,21918,1493,31,1189,111
6474,20208,253,125,291,114
6475,15810,36,193,55,181
6476,18377,274,127,276,125
6477,15617,552,57,197,141
6478,17120,429,73,390,84
6479,19493,427,81,120,167
6480,17619,552,60,278,114
6481,15410,202,141,303,113
6482,17948,634,46,1053,12
6483,17773,622,52,136,154
6484,14327,168,143,305,107
6485,19454,1626,2,1715,1
6486,19438,322,108,69,186
6487,18193,344,98,460,75
6488,20342,737,32,506,62
6489,16228,213,139,113,167
6490,20710,1550,15,1491,26
6491,18876,800,30,870,23
6492,19712,776,34,822,28
6493,20817,1113,130,1390,57
6494,19869,420,82,1183,11
6495,16482,633,46,900,18
6496,21942,1061,145,974,172
6497,14289,260,114,155,147
6498,19228,76,186,281,120
6499,22315,1103,133,1185,106
6500,20922,1229,100,1481,29
6501,18868,739,37,243,138
6502,18525,332,101,609,47
6503,17710,368,92,237,119
6504,18846,356,98,224,142
6505,16653,1117,11,840,23
6506,17909,612,50,403,81
6507,17859,484,70,141,162
6508,19058,901,20,1382,4
6509,20669,1123,126,1444,41
6510,16168,544,61,774,28
6511,22308,1379,62,1617,11
6512,16892,1299,2,704,37
6513,16166,516,71,459,81
6514,17198,603,41,293,109
6515,19931,1226,7,1072,14
6516,14988,133,160,255,130
6517,14799,639,41,791,25
6518,16314,436,82,407,87
6519,15884,334,104,539,57
6520,21446,1131,126,1277,87
6521,22749,1629,11,1321,78
6522,20353,411,78,284,114
6523,19474,329,103,345,94
6524,23490,1313,75,1433,53
6525,20617,1456,38,1468,34
6526,20058,351,101,476,73
6527,20945,1414,50,1335,69
6528,19776,55,190,1113,11
6529,21518,1496,29,1582,15
6530,14981,307,108,968,13
6531,15573,423,89,479,73
6532,16049,582,52,602,49
6533,15733,330,106,252,130
6534,23686,1519,29,1832,1
6535,23239,1412,57,1297,82
6536,19245,726,35,587,57
6537,23196,1416,55,1431,50
6538,18281,273,125,490,68
6539,23023,1526,25,1200,104
6540,15877,261,121,310,111
6541,19234,567,61,280,121
6542,17200,660,33,557,48
6543,15909,1472,2,212,139
6544,20826,1279,86,1420,48
6545,22846,1463,39,1363,67
6546,20083,639,51,294,113
6547,22932,1543,22,1463,40
6548,20486,1264,91,1312,77
6549,23115,1410,54,1159,115
6550,14276,585,51,1176,4
6551,14847,411,86,792,24
6552,23344,1431,51,1449,45
6553,18343,586,57,291,118
6554,21566,1008,160,1165,115
6555,18489,282,122,275,125
6556,23408,1427,53,1156,114
6557,20385,456,70,465,67
6558,23110,1397,60,910,188
6559,23318,1255,90,1335,75
6560,21550,1288,83,1309,79
6561,21481,1075,137,954,176
6562,22744,1757,2,1606,13
6563,16566,504,72,293,112
6564,21228,1384,57,1105,131
6565,19647,247,127,122,164
6566,17868,3,206,18,197
6567,22052,1600,15,1628,8
6568,17638,586,53,761,34
6569,20405,1051,12,718,36
6570,18332,374,91,950,19
6571,21544,1265,91,1477,35
6572,15192,829,22,570,52
6573,20489,1004,161,932,183
6574,17662,219,123,24,197
6575,20393,884,23,750,34
6576,23457,1397,60,1561,20
6577,20673,1144,122,1269,90
6578,19273,1644,1,1388,4
6579,22507,1486,33,1224,101
6580,17043,552,49,325,99
6581,21306,1210,103,1142,123
6582,20061,312,107,399,88
6583,18792,63,192,199,152
6584,20020,442,77,193,142
6585,16572,229,127,16,199
6586,19633,831,27,414,83
6587,20358,543,57,536,59
6588,16756,545,59,580,51
6589,23043,1455,41,1461,39
6590,21612,1503,27,1277,86
6591,21936,1339,69,1458,41
6592,17841,549,62,696,40
6593,22645,1512,26,1486,33
6594,14594,550,58,1352,3
6595,19739,480,72,683,46
6596,19708,712,42,480,72
6597,23045,1202,103,1608,17
6598,15310,1001,11,290,116
6599,15757,391,89,144,156
6600,20879,1178,113,1158,120
6601,15572,427,86,19,200
6602,17084,116,158,311,102
6603,21729,1576,17,1325,74
6604,19322,380,89,1443,3
6605,15394,430,81,583,52
6606,19482,729,38,547,65
6607,18890,254,135,914,19
6608,18814,549,57,336,113
6609,14644,110,165,139,155
6610,22810,1555,20,1340,70
6611,14969,396,83,549,59
6612,22915,1278,85,1432,46
6613,15777,235,137,435,81
6614,18169,332,103,363,93
6615,21171,1142,122,1158,118
6616,21010,1591,9,1425,48
6617,15271,149,153,281,119
6618,21380,1143,123,1389,59
6619,23268,782,210,1750,5
6620,22659,1149,123,1280,87
6621,17661,580,60,1051,15
6622,18988,662,42,549,61
6623,16814,368,91,215,125
6624,22592,1258,92,964,173
6625,20755,1530,20,1371,61
6626,15294,996,12,436,78
6627,21684,1415,52,835,210
6628,21087,1166,117,1181,113
6629,16115,434,84,396,90
6630,14542,378,91,170,146
6631,14501,498,64,1000,11
6632,15360,167,150,13,200
6633,18448,550,61,499,70
6634,14926,961,14,780,28
6635,16113,252,127,52,182
6636,14774,778,26,541,59
6637,19843,422,81,708,42
6638,16296,1089,9,629,46
6639,21801,1485,33,1248,96
6640,16405,707,36,672,41
6641,16246,95,170,213,139
6642,22398,1233,99,1438,46
6643,18054,7,202,305,111
6644,21186,1419,51,1124,127
6645,21160,1202,108,1419,51
6646,19172,289,117,234,129
6647,15697,807,25,371,97
6648,21919,1344,68,1278,89
6649,14393,208,129,292,109
6650,20683,1304,80,958,173
6651,20161,1228,6,609,52
6652,22862,1529,24,1305,79
6653,21262,1118,129,1219,101
6654,19988,327,105,166,155
6655,18495,370,91,209,146
6656,19451,1108,15,747,36
6657,16030,401,93,355,100
6658,20325,216,139,364,93
6659,22291,1155,117,1114,129
6660,22037,1076,137,1318,78
6661,14452,173,145,251,123
6662,20446,2164,2,2124,5
6663,18214,258,130,581,59
6664,22506,938,178,861,201
6665,20867,974,169,1080,141
6666,16800,871,20,545,59
6667,19067,201,149,284,120
6668,18130,224,135,4,206
6669,17903,656,44,351,92
6670,15535,237,134,247,130
6671,21130,923,184,909,188
6672,20882,1271,88,1317,76
6673,20717,1273,88,1343,69
6674,18499,185,153,56,191
6675,14945,363,92,260,129
6676,22695,1462,38,1410,54
6677,14914,359,95,720,33
6678,17537,35,190,465,75
6679,23145,1245,93,1282,84
6680,16045,890,20,407,89
6681,17136,293,109,603,41
6682,20639,1351,66,1187,111
6683,17196,557,48,392,83
6684,14557,258,120,581,51
6685,17301,412,79,260,120
6686,23207,1355,68,1354,69
6687,21713,1506,26,1226,100
6688,18787,924,17,1181,8
6689,17627,552,60,340,97
6690,18463,336,100,655,41
6691,22531,1642,7,1458,40
6692,23113,1393,62,912,185
6693,21012,1539,18,1375,59
6694,23558,1161,111,1014,159
6695,17818,345,95,503,71
6696,22555,1570,17,1362,66
6697,18487,871,24,891,23
6698,23459,1412,57,1437,49
6699,21070,1518,20,1327,73
6700,23794,1827,2,1544,26
6701,22205,1175,114,1369,64
6702,17876,386,86,1145,9
6703,17965,299,107,178,148
6704,22023,1446,45,1422,50
6705,17815,374,88,121,162
6706,18304,369,92,377,91
6707,22677,1196,104,1070,145
6708,16980,323,100,647,36
6709,16280,307,109,1099,7
6710,21706,1516,25,1643,5
6711,21831,1167,117,1057,146
6712,15694,514,66,192,145
6713,15256,514,60,697,33
6714,17324,683,36,1420,3
6715,15732,375,95,144,156
6716,18655,735,35,846,26
6717,14495,1057,9,459,74
6718,17128,556,48,458,67
6719,16987,362,88,252,120
6720,22254,1568,18,1596,15
6721,16459,431,85,528,67
6722,21048,1085,138,1003,159
6723,19702,55,190,1051,13
6724,22462,950,177,1279,87
6725,20238,748,36,1001,19
6726,18403,413,82,99,177
6727,19917,109,170,166,155
6728,22166,1752,2,1402,55
6729,17810,926,23,1056,14
6730,22530,1468,37,1240,97
6731,15570,183,143,148,156
6732,20211,202,142,65,186
6733,22481,1569,18,1410,54
6734,20528,1166,117,1315,76
6735,17180,1765,1,506,62
6736,15904,813,25,615,46
6737,22505,904,188,805,209
6738,17388,522,64,113,164
6739,18923,828,27,409,84
6740,20404,708,37,1125,10
6741,17898,900,22,877,25
6742,16251,429,84,452,78
6743,22527,1397,58,1184,105
6744,20014,144,154,45,190
6745,20344,272,117,245,126
6746,18940,621,49,712,37
6747,19429,660,51,1511,3
6748,19696,283,114,535,66
6749,21712,1104,130,1083,135
6750,20252,95,178,63,188
6751,19305,774,37,795,32
6752,16236,364,98,314,108
6753,14567,1043,8,975,13
6754,16497,180,143,612,49
6755,17882,569,58,66,180
6756,23153,1369,65,1666,9
6757,21279,1396,55,1582,11
6758,14713,119,162,105,166
6759,16589,248,121,314,105
6760,16953,234,121,354,91
6761,14252,298,108,364,88
6762,17412,268,115,345,93
6763,16434,522,69,430,86
6764,20754,1267,91,1064,147
6765,21356,1026,155,992,167
6766,22434,1780,1,1269,88
6767,14884,113,166,298,111
6768,22784,1161,117,1162,115
6769,19175,235,129,128,168
6770,15908,920,17,1609,1
6771,22172,934,180,930,181
6772,17251,841,25,421,77
6773,14358,1008,10,746,32
6774,20890,1317,76,1196,109
6775,16537,191,140,81,175
6776,19108,802,29,337,101
6777,16119,264,123,133,161
6778,16126,264,123,301,116
6779,23907,1650,12,1723,6
6780,18074,1099,11,170,156
6781,21015,1394,56,1076,142
6782,23639,858,201,839,206
6783,16391,247,126,967,15
6784,17220,308,104,168,148
6785,17472,203,139,253,121
6786,15257,196,142,768,26
6787,14800,920,19,1152,7
6788,23388,1138,121,1298,81
6789,20263,125,160,635,46
6790,23081,1438,44,1369,65
6791,17561,463,76,287,110
6792,22104,1475,37,1550,21
6793,21287,1219,101,1453,39
6794,15520,1128,7,1421,2
6795,18210,712,38,791,31
6796,15202,779,25,1002,12
6797,20390,1241,5,908,22
6798,22062,1457,41,1483,34
6799,15175,372,94,266,123
6800,18561,913,20,1276,6
6801,17576,594,56,211,134
6802,22386,1267,89,1645,6
6803,14705,87,174,176,143
6804,23283,1447,44,1260,88
6805,18896,1041,14,390,84
6806,18611,581,53,518,69
6807,23896,1286,83,1167,111
6808,16964,203,134,232,124
6809,21970,1459,41,1075,139
6810,18324,374,91,580,60
6811,20028,300,111,442,77
6812,23575,1460,43,1480,38
6813,17528,1471,4,397,85
6814,19080,640,44,322,110
6815,20440,1998,17,2099,7
6816,18730,319,107,184,155
6817,19189,692,38,316,108
6818,20255,245,126,611,48
6819,22860,1522,26,1302,80
6820,22127,932,180,811,210
6821,21246,1429,47,1298,81
6822,20157,1038,17,1026,18
6823,15713,412,87,593,46
6824,23465,908,190,1072,142
6825,22303,1180,108,1456,42
6826,20547,1242,96,1048,150
6827,21769,1325,74,1546,20
6828,22468,924,181,1438,46
6829,17831,426,80,427,79
6830,16053,665,40,550,58
6831,23911,1535,27,1449,47
6832,21659,969,174,1069,142
6833,23193,1642,12,903,190
6834,21640,1292,84,1062,146
6835,18738,1383,2,768,33
6836,18273,460,75,344,98
6837,17518,238,123,916,23
6838,14830,892,20,775,29
6839,15085,1292,2,688,37
6840,21886,1436,47,1281,88
6841,23569,1054,147,873,194
6842,21402,1389,59,1143,123
6843,16384,51,182,226,132
6844,17749,206,129,218,124
6845,21826,1245,97,1353,67
6846,23835,1553,23,1387,60
6847,16887,1147,7,1090,10
6848,21343,908,190,1026,155
6849,22421,1238,97,1243,95
6850,23250,964,173,1454,40
6851,17411,268,114,563,54
6852,14979,666,38,327,105
6853,23444,1062,143,967,170
6854,19470,811,32,631,56
6855,15452,313,109,140,157
6856,20677,1461,36,1598,8
6857,23086,1200,104,1526,25
6858,22815,1397,58,1341,69
6859,23091,1290,82,1115,132
6860,18247,155,162,417,80
6861,20991,1518,20,1476,33
6862,14702,85,176,77,178
6863,19244,629,49,610,54
6864,14323,10,197,104,162
6865,21482,1071,146,1127,128
6866,17819,597,54,441,76
6867,22606,1648,6,1102,134
6868,21951,1084,133,864,203
6869,19930,1115,12,1631,1
6870,14313,132,153,401,82
6871,21745,1107,129,1441,44
6872,23345,1512,29,1508,32
6873,21738,969,174,1327,72
6874,21767,1212,102,1493,29
6875,20309,194,142,124,161
6876,23634,1072,142,1161,111
6877,17048,900,22,584,45
6878,21627,1226,100,1359,67
6879,17646,207,129,298,106
6880,23680,1276,85,857,203
6881,20259,88,176,400,83
6882,23436,1561,20,1156,114
6883,19357,690,40,354,95
6884,17409,645,44,833,28
6885,18942,1369,2,863,23
6886,17952,141,162,208,136
6887,22595,1293,82,1280,87
6888,17957,1175,7,656,44
6889,21869,997,162,1378,60
6890,19460,271,122,1266,8
6891,18342,374,91,467,77
6892,19064,1409,3,1621,1
6893,22338,1610,13,1438,46
6894,15303,984,14,843,22
6895,19970,1065,15,872,25
6896,17259,613,46,763,32
6897,15329,587,51,1120,7
6898,19770,815,29,713,42
6899,22587,1280,86,1020,159
6900,23640,916,184,960,175
6901,17734,517,68,131,155
6902,20018,300,111,269,120
6903,19678,1157,10,734,36
6904,18263,552,63,326,105
6905,16791,87,165,160,140
6906,20377,909,21,1125,10
6907,21314,1092,134,1336,71
6908,15312,438,77,209,137
6909,17565,300,109,648,48
6910,23814,1173,107,1423,54
6911,15631,479,73,423,89
6912,21748,1223,101,1336,70
6913,14890,718,34,967,13
6914,15736,700,33,554,56
6915,19437,86,181,133,162
6916,23218,1625,15,1738,6
6917,23840,842,205,1167,111
6918,19337,170,156,221,136
6919,19127,106,175,57,192
6920,22899,1403,56,1144,124
6921,23669,1382,61,1503,31
6922,16448,732,34,554,62
6923,15670,366,96,369,95
6924,23533,780,210,1091,137
6925,14513,198,132,441,77
6926,17054,964,16,142,150
6927,16257,370,95,142,155
6928,19772,635,54,380,88
6929,16397,200,141,70,175
6930,19026,389,85,314,114
6931,22713,1500,30,1413,53
6932,23603,1654,9,1547,25
6933,15706,422,85,443,78
6934,23496,1585,19,1308,76
6935,18992,11,203,1020,16
6936,20060,328,102,268,120
6937,14333,228,125,612,46
6938,20461,924,185,1072,143
6939,23905,1261,90,961,174
6940,22349,1177,111,1503,26
6941,17199,513,61,356,91
6942,15471,202,140,110,170
6943,15971,779,29,1428,2
6944,15084,213,139,320,108
6945,18476,1456,2,498,72
6946,16202,518,69,397,88
6947,18237,79,180,397,85
6948,19348,903,20,338,101
6949,22486,1505,29,1331,72
6950,17521,932,22,209,136
6951,14619,222,133,87,175
6952,19572,1049,17,747,36
6953,18438,857,26,340,98
6954,18224,805,28,547,64
6955,19663,149,160,255,125
6956,18077,529,65,563,60
6957,18407,341,97,168,154
6958,18369,501,71,245,140
6959,17791,781,36,124,160
6960,17651,673,45,100,172
6961,22957,1302,80,1362,68
6962,14530,251,123,45,185
6963,18928,134,168,1059,14
6964,20410,750,34,1198,6
6965,22061,1623,9,1368,64
6966,15795,130,159,88,170
6967,15496,424,88,403,93
6968,23222,907,187,1030,156
6969,16344,320,106,173,148
6970,15674,416,87,886,19
6971,16957,256,114,286,106
6972,18460,370,92,119,173
6973,16763,902,18,615,46
6974,14672,105,166,68,183
6975,15090,358,95,383,87
6976,20668,1489,27,1463,35
6977,22755,1201,103,933,180
6978,18080,407,80,582,55
6979,23733,1500,33,1709,7
6980,23706,1461,44,1275,86
6981,15667,582,51,438,80
6982,15495,510,63,761,29
6983,16750,124,153,87,165
6984,14802,639,41,469,71
6985,15547,126,163,113,171
6986,16431,632,48,206,139
6987,20478,1227,100,944,180
6988,19147,640,44,617,48
6989,22667,1441,44,1458,40
6990,16941,332,99,199,136
6991,15613,127,163,183,143
6992,21758,1111,128,1083,135
6993,20902,1160,118,1240,97
6994,18952,323,110,386,86
6995,14405,104,165,78,177
6996,18087,1387,3,659,47
6997,16554,149,155,20,198
6998,20220,275,117,292,113
6999,20308,61,185,361,95
7000,20036,470,74,171,152
7001,17260,412,79,391,83
7002,20426,989,15,879,24
7003,14765,888,18,404,85
7004,18107,334,103,199,142
7005,16020,406,91,366,99
7006,15430,1101,9,474,71
7007,22102,1486,31,1418,52
7008,21634,1441,44,999,161
7009,20209,1336,5,493,69
7010,23478,1118,132,1127,130
7011,20490,904,194,884,201
7012,22146,1452,44,1468,38
7013,16054,927,17,617,48
7014,15991,758,33,314,111
7015,21717,889,197,1264,91
7016,14785,781,27,421,84
7017,22215,1610,13,1461,39
7018,15512,727,32,718,33
7019,23566,1160,112,1077,140
7020,17832,748,34,549,62
7021,16785,795,25,830,21
7022,23340,1525,28,1508,32
7023,17359,126,157,120,159
7024,14427,195,134,265,120
7025,21838,1495,29,1563,18
7026,14767,386,91,541,59
7027,19671,259,120,160,156
7028,20997,1111,132,1451,38
7029,17727,680,43,100,172
7030,14386,364,88,558,53
7031,22961,1260,92,1477,35
7032,21074,1474,34,1269,91
7033,17574,1145,10,1031,17
7034,20934,1264,91,1171,116
7035,19527,390,87,792,34
7036,17679,1775,1,823,27
7037,20055,215,138,470,74
7038,21900,1563,18,1192,110
7039,16706,181,139,40,184
7040,23297,1403,60,1779,3
7041,22598,1757,2,1339,71
7042,22750,1606,13,1648,6
7043,21422,989,169,1074,139
7044,19648,413,81,822,28
7045,19731,333,98,358,94
7046,19432,83,182,737,37
7047,23053,1404,58,1158,116
7048,15799,187,145,94,168
7049,19392,89,181,92,180
7050,22542,1129,127,989,167
7051,23298,1566,19,1832,1
7052,20947,1405,53,1178,113
7053,16139,381,94,522,69
7054,23093,1283,83,1548,21
7055,21837,1625,8,924,182
7056,21296,1495,30,1322,75
7057,15094,412,85,767,28
7058,18552,394,88,321,109
7059,21121,959,175,959,175
7060,21182,1506,24,1484,29
7061,22593,1240,98,1499,31
7062,15955,344,102,242,129
7063,21911,1299,81,1167,117
7064,14375,260,114,132,153
7065,20507,976,169,1028,155
7066,19745,305,106,289,113
7067,16522,20,198,85,171
7068,20296,777,30,681,42
7069,19563,303,115,341,97
7070,15625,2,206,311,114
7071,19794,578,64,673,49
7072,21237,1365,62,1299,80
7073,16924,1073,11,1034,13
7074,17732,503,71,284,111
7075,14606,566,56,599,47
7076,22553,1569,18,1273,90
7077,20936,1229,100,1106,135
7078,23641,1146,119,1070,143
7079,21026,1465,36,1317,78
7080,19887,629,59,384,93
7081,22868,1096,134,1422,51
7082,15118,518,62,770,27
7083,15842,140,159,238,129
7084,17486,324,102,7,201
7085,19499,853,26,750,35
7086,22589,1240,99,896,192
7087,22214,1765,1,1669,4
7088,16418,548,64,737,32
7089,22761,1641,8,1413,53
7090,22334,950,177,1183,107
7091,21894,1057,146,1469,38
7092,16915,1034,13,1299,2
7093,23419,1531,26,1337,74
7094,23790,1290,81,1162,113
7095,20142,822,29,430,79
7096,16958,231,124,144,151
7097,20761,1538,18,1584,10
7098,21150,1365,65,1071,147
7099,23198,1534,24,1309,78
7100,21225,886,202,925,183
7101,21829,1084,133,1182,115
7102,15026,597,47,242,137
7103,22218,1466,37,1446,45
7104,23082,1402,59,1416,51
7105,18024,383,88,490,70
7106,14940,383,84,574,52
7107,14540,350,96,324,101
7108,15768,255,128,200,142
7109,15343,1216,5,889,17
7110,20481,1180,113,1172,115
7111,14372,1109,7,815,23
7112,20402,1273,4,685,41
7113,23883,1147,118,1029,155
7114,23501,1660,8,1472,39
7115,21681,1522,23,1625,8
7116,20421,718,36,1125,11
